1 ,0
2 ,0
3 ,0
4 ,0
5 ,0
6 ,0
7 ,0
8 ,0
9 ,0
10 ,0
11 ,0
12 ,0
13 ,12
14 ,12
15 ,12
16 ,12
17 ,12
18 ,12
19 ,12
20 ,12
21 ,12
22 ,12
23 ,12
24 ,12
25 ,12
26 ,17
27 ,17
28 ,17
29 ,17
30 ,17
31 ,17
32 ,17
33 ,29
34 ,33
35 ,33
36 ,33
37 ,33
38 ,33
39 ,33
40 ,33
41 ,33
42 ,33
43 ,33
44 ,33
45 ,33
46 ,33
47 ,33
48 ,33
49 ,33
50 ,33
51 ,33
52 ,33
53 ,33
54 ,33
55 ,44
56 ,44
57 ,44
58 ,44
59 ,44
60 ,44
61 ,44
62 ,44
63 ,44
64 ,44
65 ,44
66 ,57
67 ,57
68 ,57
69 ,57
70 ,57
71 ,57
72 ,67
73 ,67
74 ,67
75 ,67
76 ,67
77 ,67
78 ,67
79 ,67
80 ,67
81 ,67
82 ,67
83 ,67
84 ,67
85 ,67
86 ,67
87 ,67
88 ,67
89 ,67
90 ,73
91 ,73
92 ,73
93 ,73
94 ,73
95 ,73
96 ,73
97 ,73
98 ,73
99 ,73
100 ,73
101 ,73
102 ,73
103 ,73
104 ,73
105 ,79
106 ,79
107 ,91
108 ,91
109 ,91
110 ,91
111 ,91
112 ,91
113 ,91
114 ,91
115 ,91
116 ,91
117 ,91
118 ,91
119 ,91
120 ,91
121 ,99
122 ,99
123 ,99
124 ,99
125 ,99
126 ,108
127 ,108
128 ,108
129 ,108
130 ,108
131 ,108
132 ,108
133 ,108
134 ,108
135 ,108
136 ,108
137 ,108
138 ,108
139 ,108
140 ,108
141 ,108
142 ,108
143 ,119
144 ,119
145 ,119
146 ,119
147 ,119
148 ,119
149 ,119
150 ,119
151 ,132
152 ,132
153 ,151
154 ,151
155 ,151
156 ,151
157 ,151
158 ,151
159 ,151
160 ,151
161 ,151
162 ,151
163 ,151
164 ,151
165 ,151
166 ,151
167 ,160
168 ,160
169 ,160
170 ,160
171 ,160
172 ,160
173 ,160
174 ,160
175 ,160
176 ,160
177 ,169
178 ,169
179 ,169
180 ,169
181 ,169
182 ,169
183 ,169
184 ,180
185 ,180
186 ,180
187 ,180
